sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
KKB90025,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX light grey,"Autosedište 2-3 (15-36 kg) GROOVY sa ISOFIX-om (beige, black, dark grey, light grey, mint, pink)  </p>
<p>- kategorija 2-3 (15-36 kg) </p>
<p>- instalacija u smeru kretanja vozila </p>
<p>- ISOFIX sistem za dodatnu sigurnost i lakšu instalaciju auto sedišta </p>
<p>- lagano i kompaktno </p>
<p>- izuzetno veliko autosedište </p>
<p>- mekana tkanina pruža prijatan osećaj mališanima </p>
<p>- naslon za ruke </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 42x36x18 cm </p>
<p>- neto težina: 2,25 kg ",,,1,Taxable Goods,"Catalog, Search",5290.000000,,,,kikka-boo-autosediste-2-3-15-36-kg-groovy-isofix-light-grey,"Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX light grey , KKB90025","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX light grey , KKB90025","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX light grey , KKB90025",/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey.jpeg,,29.9.21. 22:07,2.7.25. 13:14,,,Block after Info Column,,,,No,,,,,,,Use config,,"cost=3509.000000,manufacturer=KikkaBoo,color=Siva,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=125-150 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey1.jpg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey2.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey3.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey4.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_light_grey5.jpeg",",,,,,",,,,,,,,,,,,,
KKB90029,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX mint,"Autosedište 2-3 (15-36 kg) GROOVY sa ISOFIX-om (beige, black, dark grey, light grey, mint, pink)  </p>
<p>- kategorija 2-3 (15-36 kg) </p>
<p>- instalacija u smeru kretanja vozila </p>
<p>- ISOFIX sistem za dodatnu sigurnost i lakšu instalaciju auto sedišta </p>
<p>- lagano i kompaktno </p>
<p>- izuzetno veliko autosedište </p>
<p>- mekana tkanina pruža prijatan osećaj mališanima </p>
<p>- naslon za ruke </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 42x36x18 cm </p>
<p>- neto težina: 2,25 kg ",,,1,Taxable Goods,"Catalog, Search",3990.000000,,,,kikka-boo-autosediste-2-3-15-36-kg-groovy-isofix-mint,"Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX mint , KKB90029","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX mint , KKB90029","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX mint , KKB90029",/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint.jpeg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,5.4.24.,,,,,Use config,,"manufacturer=KikkaBoo,color=Zelena,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=125-150 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_mint1.jpg",",",,,,,,,,,,,,,
KKB90030,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX pink,"Autosedište 2-3 (15-36 kg) GROOVY sa ISOFIX-om (beige, black, dark grey, light grey, mint, pink)  </p>
<p>- kategorija 2-3 (15-36 kg) </p>
<p>- instalacija u smeru kretanja vozila </p>
<p>- ISOFIX sistem za dodatnu sigurnost i lakšu instalaciju auto sedišta </p>
<p>- lagano i kompaktno </p>
<p>- izuzetno veliko autosedište </p>
<p>- mekana tkanina pruža prijatan osećaj mališanima </p>
<p>- naslon za ruke </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 42x36x18 cm </p>
<p>- neto težina: 2,25 kg ",,,1,Taxable Goods,"Catalog, Search",3990.000000,,,,kikka-boo-autosediste-2-3-15-36-kg-groovy-isofix-pink,"Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX pink , KKB90030","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX pink , KKB90030","Kikka Boo Autosedište 2-3 (15-36 kg) GROOVY ISOFIX pink , KKB90030",/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpeg,,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpeg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,1.8.24.,,,,,Use config,,"manufacturer=KikkaBoo,color=Pink,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=125-150 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpeg,/a/u/autosedi_te_2-3_15-36_kg_groovy_isofix_pink.jpg",",",,,,,,,,,,,,,
KKB20035,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) MAUI beige,"Autosedište 0+ (0-13 kg) MAUI (beige, blue, grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 35x55x65 cm </p>
<p>- neto težina: 3,1 kg ",,,1,Taxable Goods,"Catalog, Search",5690.000000,,,,kikka-boo-autosediste-0-0-13-kg-maui-beige,"Kikka Boo Autosedište 0+ (0-13 kg) MAUI beige , KKB20035","Kikka Boo Autosedište 0+ (0-13 kg) MAUI beige , KKB20035","Kikka Boo Autosedište 0+ (0-13 kg) MAUI beige , KKB20035",/a/u/autosedi_te_0_0-13_kg_maui_beige.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_beige.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_beige.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_beige.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,21.2.22.,,,,,Use config,,"manufacturer=KikkaBoo,color=Bež,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_maui_beige.jpg,/a/u/autosedi_te_0_0-13_kg_maui_beige1.jpg,/a/u/autosedi_te_0_0-13_kg_maui_beige2.jpg,/a/u/autosedi_te_0_0-13_kg_maui_beige3.jpg",",,,",,,,,,,,,,,,,
KKB20033,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) MAUI blue,"Autosedište 0+ (0-13 kg) MAUI (beige, blue, grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 35x55x65 cm </p>
<p>- neto težina: 3,1 kg ",,,1,Taxable Goods,"Catalog, Search",5690.000000,,,,kikka-boo-autosediste-0-0-13-kg-maui-blue,"Kikka Boo Autosedište 0+ (0-13 kg) MAUI blue , KKB20033","Kikka Boo Autosedište 0+ (0-13 kg) MAUI blue , KKB20033","Kikka Boo Autosedište 0+ (0-13 kg) MAUI blue , KKB20033",/a/u/autosedi_te_0_0-13_kg_maui_blue.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_blue.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_blue.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_blue.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,17.5.22.,,,,,Use config,,"manufacturer=KikkaBoo,color=Plava,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_maui_blue.jpg,/a/u/autosedi_te_0_0-13_kg_maui_blue1.jpg,/a/u/autosedi_te_0_0-13_kg_maui_blue2.jpg,/a/u/autosedi_te_0_0-13_kg_maui_blue3.jpg",",,,",,,,,,,,,,,,,
KKB20034,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) MAUI grey,"Autosedište 0+ (0-13 kg) MAUI (beige, blue, grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 35x55x65 cm </p>
<p>- neto težina: 3,1 kg ",,,1,Taxable Goods,"Catalog, Search",5690.000000,,,,kikka-boo-autosediste-0-0-13-kg-maui-grey,"Kikka Boo Autosedište 0+ (0-13 kg) MAUI grey , KKB20034","Kikka Boo Autosedište 0+ (0-13 kg) MAUI grey , KKB20034","Kikka Boo Autosedište 0+ (0-13 kg) MAUI grey , KKB20034",/a/u/autosedi_te_0_0-13_kg_maui_grey.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_grey.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_grey.jpg,,/a/u/autosedi_te_0_0-13_kg_maui_grey.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,10.1.22.,,,,,Use config,,"manufacturer=KikkaBoo,color=Siva,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=22.1.22. 20:17,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_maui_grey.jpg,/a/u/autosedi_te_0_0-13_kg_maui_grey1.jpg,/a/u/autosedi_te_0_0-13_kg_maui_grey2.jpg",",,",,,,,,,,,,,,,
KKB90165,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) BELOVED beige,"Autosedište 0+ (0-13 kg) BELOVED (beige, light grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- adapteri za instalaciju autosedišta na ram kolica Beloved </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 32x59x71 cm </p>
<p>- neto težina: 2,9 kg ",,,1,Taxable Goods,"Catalog, Search",8890.000000,,,,kikka-boo-autosediste-0-0-13-kg-beloved-beige,"Kikka Boo Autosedište 0+ (0-13 kg) BELOVED beige , KKB90165","Kikka Boo Autosedište 0+ (0-13 kg) BELOVED beige , KKB90165","Kikka Boo Autosedište 0+ (0-13 kg) BELOVED beige , KKB90165",/a/u/autosedi_te_0_0-13_kg_beloved_beige1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_beige1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_beige1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_beige1.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,1.12.23.,,,,,Use config,,"manufacturer=KikkaBoo,color=Bež,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_beloved_beige1.jpg,/a/u/autosedi_te_0_0-13_kg_beloved_beige.jpg",",",,,,,,,,,,,,,
KKB90121,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) BELOVED light grey,"Autosedište 0+ (0-13 kg) BELOVED (beige, light grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- adapteri za instalaciju autosedišta na ram kolica Beloved </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 32x59x71 cm </p>
<p>- neto težina: 2,9 kg ",,,1,Taxable Goods,"Catalog, Search",8890.000000,,,,kikka-boo-autosediste-0-0-13-kg-beloved-light-grey,"Kikka Boo Autosedište 0+ (0-13 kg) BELOVED light grey , KKB90121","Kikka Boo Autosedište 0+ (0-13 kg) BELOVED light grey , KKB90121","Kikka Boo Autosedište 0+ (0-13 kg) BELOVED light grey , KKB90121",/a/u/autosedi_te_0_0-13_kg_beloved_light_grey1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_light_grey1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_light_grey1.jpg,,/a/u/autosedi_te_0_0-13_kg_beloved_light_grey1.jpg,,29.9.21. 22:07,13.6.25. 11:33,,,Block after Info Column,,,,No,,1.6.25.,,,,,Use config,,"manufacturer=KikkaBoo,color=Siva,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_beloved_light_grey1.jpg,/a/u/autosedi_te_0_0-13_kg_beloved_light_grey.jpg",",",,,,,,,,,,,,,
KKB90175,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) NALA beige,"Autosedište 0+ (0-13 kg) NALA (beige, black, grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- adapteri za instalaciju autosedišta na ram kolica Nala </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 44x58x68 cm </p>
<p>- neto težina: 3 kg ",,,1,Taxable Goods,"Catalog, Search",7190.000000,,,,kikka-boo-autosediste-0-0-13-kg-nala-beige,"Kikka Boo Autosedište 0+ (0-13 kg) NALA beige , KKB90175","Kikka Boo Autosedište 0+ (0-13 kg) NALA beige , KKB90175","Kikka Boo Autosedište 0+ (0-13 kg) NALA beige , KKB90175",/a/u/autosedi_te_0_0-13_kg_nala_beige2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_beige2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_beige2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_beige2.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,17.5.22.,,,,,Use config,,"manufacturer=KikkaBoo,color=Bež,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=3.2.22. 10:32,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_nala_beige2.jpg,/a/u/autosedi_te_0_0-13_kg_nala_beige.jpg,/a/u/autosedi_te_0_0-13_kg_nala_beige1.jpg,/a/u/autosedi_te_0_0-13_kg_nala_beige3.jpg",",,,",,,,,,,,,,,,,
KKB90176,,Auto sedišta,simple,Shoppy Online/Bebi oprema/Auto sedišta,Shoppy,Kikka Boo Autosedište 0+ (0-13 kg) NALA black,"Autosedište 0+ (0-13 kg) NALA (beige, black, grey)  </p>
<p>- kategorija 0+ (0-13 kg) </p>
<p>- instalacija u smeru suprotnom od smera kretanja vozila za uzrast od rodjenja do 13 kg </p>
<p>- ergonomska ručica za nošenje podesiva u više pozicija </p>
<p>- uklonjiva tenda podesiva u više pozicija </p>
<p>- mekani jastuk za potporu čitavog tela </p>
<p>- soft touch sistem pojasa u 3 tačke vezivanja sa jastučićima za ramena i štitnikom kopče </p>
<p>- podešivač sigurnosnog pojasa jednom rukom </p>
<p>- navlaka za nogice </p>
<p>- adapteri za instalaciju autosedišta na ram kolica Nala </p>
<p>- proizvedeno po Evropskom standardu ECE R44/04 </p>
<p>- dimenzije: 44x58x68 cm </p>
<p>- neto težina: 3 kg ",,,1,Taxable Goods,"Catalog, Search",5750.000000,,,,kikka-boo-autosediste-0-0-13-kg-nala-black,"Kikka Boo Autosedište 0+ (0-13 kg) NALA black , KKB90176","Kikka Boo Autosedište 0+ (0-13 kg) NALA black , KKB90176","Kikka Boo Autosedište 0+ (0-13 kg) NALA black , KKB90176",/a/u/autosedi_te_0_0-13_kg_nala_black2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_black2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_black2.jpg,,/a/u/autosedi_te_0_0-13_kg_nala_black2.jpg,,29.9.21. 22:07,13.6.25. 11:08,,,Block after Info Column,,,,No,,2.3.23.,,,,,Use config,,"manufacturer=KikkaBoo,color=Crna,kontakt_za_informacije_i_poruc=Telefon/SMS/Viber: +381 63 277 596; email: podrska@shoppy.rs,velicina_auto_sedista=40-87 cm,dobavljac=KIKKA BOO,sf_updated_at=22.1.22. 20:17,deklaracija=Jedinica mere: 1 komad; Zemlja porekla: Navedeno na pakovanju proizvoda; Uvoznik: Navedeno na pakovanju proizvoda,google_product_category=Baby & Toddler > Baby Transport,rok_isporuke=2 - 5 radnih dana",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,0,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/u/autosedi_te_0_0-13_kg_nala_black2.jpg,/a/u/autosedi_te_0_0-13_kg_nala_black.jpg,/a/u/autosedi_te_0_0-13_kg_nala_black1.jpg",",,",,,,,,,,,,,,,
